league_id,season,draft_id,roster_id,early_rbwr_picks,linked_picks,available_picks,mean_availability,all_linked,all_available_75
1049048689647411200,2024,1049048689647411201,10,4,4,3,0.8214285714285714,True,False
1049048689647411200,2024,1049048689647411201,11,5,5,4,0.8428571428571429,True,False
1049048689647411200,2024,1049048689647411201,12,4,4,2,0.7678571428571429,True,False
1049151852878635008,2024,1049151852878635009,1,5,5,4,0.8857142857142858,True,False
1049151852878635008,2024,1049151852878635009,2,5,4,3,0.8571428571428572,False,False
1049151852878635008,2024,1049151852878635009,3,6,5,4,0.7714285714285715,False,False
1049151852878635008,2024,1049151852878635009,4,5,5,2,0.6,True,False
1049151852878635008,2024,1049151852878635009,5,4,4,3,0.875,True,False
1049151852878635008,2024,1049151852878635009,6,6,6,4,0.75,True,False
1049151852878635008,2024,1049151852878635009,7,5,4,2,0.7142857142857143,False,False
1049151852878635008,2024,1049151852878635009,8,6,5,2,0.7714285714285715,False,False
1049151852878635008,2024,1049151852878635009,9,4,4,3,0.8035714285714286,True,False
1049151852878635008,2024,1049151852878635009,10,4,4,3,0.8392857142857143,True,False
1049151852878635008,2024,1049151852878635009,11,5,5,3,0.8,True,False
1049151852878635008,2024,1049151852878635009,12,4,4,4,0.875,True,True
1049368308081926144,2024,1049368308081926145,1,5,5,2,0.6857142857142857,True,False
1049368308081926144,2024,1049368308081926145,2,5,5,4,0.8571428571428571,True,False
1049368308081926144,2024,1049368308081926145,3,4,4,3,0.8214285714285714,True,False
1049368308081926144,2024,1049368308081926145,4,6,4,2,0.8214285714285714,False,False
1049368308081926144,2024,1049368308081926145,5,5,5,4,0.8142857142857143,True,False
1049368308081926144,2024,1049368308081926145,6,5,5,2,0.6285714285714286,True,False
1049368308081926144,2024,1049368308081926145,7,5,5,4,0.8,True,False
1049368308081926144,2024,1049368308081926145,8,5,5,4,0.8142857142857143,True,False
1049368308081926144,2024,1049368308081926145,9,5,5,4,0.8428571428571429,True,False
1049368308081926144,2024,1049368308081926145,10,4,4,3,0.8571428571428572,True,False
1049368308081926144,2024,1049368308081926145,11,4,4,3,0.875,True,False
1049368308081926144,2024,1049368308081926145,12,4,3,2,0.7857142857142857,False,False
1049450730686070784,2024,1049450730686070785,1,5,5,4,0.7857142857142857,True,False
1049450730686070784,2024,1049450730686070785,2,4,4,3,0.75,True,False
1049450730686070784,2024,1049450730686070785,3,4,3,2,0.8095238095238096,False,False
1049450730686070784,2024,1049450730686070785,4,5,5,4,0.8571428571428571,True,False
1049450730686070784,2024,1049450730686070785,5,3,3,1,0.7380952380952381,True,False
1049450730686070784,2024,1049450730686070785,6,4,4,2,0.75,True,False
1049450730686070784,2024,1049450730686070785,7,6,6,5,0.8690476190476191,True,False
1049450730686070784,2024,1049450730686070785,8,6,6,3,0.7142857142857143,True,False
1049450730686070784,2024,1049450730686070785,9,4,4,3,0.8571428571428572,True,False
1049450730686070784,2024,1049450730686070785,10,5,4,2,0.8035714285714286,False,False
1049450730686070784,2024,1049450730686070785,11,4,3,1,0.7619047619047619,False,False
1049450730686070784,2024,1049450730686070785,12,5,5,5,0.8571428571428571,True,True
1049609925124665344,2024,1049609925124665345,1,6,6,5,0.8571428571428572,True,False
1049609925124665344,2024,1049609925124665345,2,5,5,2,0.7428571428571429,True,False
1049609925124665344,2024,1049609925124665345,3,4,4,2,0.75,True,False
1049609925124665344,2024,1049609925124665345,4,4,4,3,0.75,True,False
1049609925124665344,2024,1049609925124665345,5,5,4,2,0.6964285714285714,False,False
1049609925124665344,2024,1049609925124665345,6,4,3,3,0.9047619047619048,False,False
1049609925124665344,2024,1049609925124665345,7,5,5,4,0.8285714285714285,True,False
1049609925124665344,2024,1049609925124665345,8,5,4,3,0.6964285714285714,False,False
1049609925124665344,2024,1049609925124665345,9,4,4,3,0.875,True,False
1049609925124665344,2024,1049609925124665345,10,4,4,3,0.7857142857142857,True,False
1049609925124665344,2024,1049609925124665345,11,4,4,1,0.7142857142857143,True,False
1049609925124665344,2024,1049609925124665345,12,4,4,2,0.7678571428571428,True,False
1049833694003392512,2024,1049833694003392513,1,5,5,4,0.8285714285714285,True,False
1049833694003392512,2024,1049833694003392513,2,4,3,1,0.5,False,False
1049833694003392512,2024,1049833694003392513,3,6,6,3,0.7619047619047619,True,False
1049833694003392512,2024,1049833694003392513,4,5,4,4,0.9285714285714286,False,False
1049833694003392512,2024,1049833694003392513,5,5,4,2,0.7142857142857142,False,False
1049833694003392512,2024,1049833694003392513,6,4,4,3,0.8392857142857143,True,False
1049833694003392512,2024,1049833694003392513,7,4,4,3,0.8571428571428572,True,False
1049833694003392512,2024,1049833694003392513,8,5,5,2,0.7285714285714285,True,False
1049833694003392512,2024,1049833694003392513,9,4,4,3,0.8035714285714286,True,False
1049833694003392512,2024,1049833694003392513,10,5,5,3,0.7428571428571429,True,False
1049833694003392512,2024,1049833694003392513,11,3,3,3,0.8809523809523809,True,True
1049833694003392512,2024,1049833694003392513,12,5,5,3,0.7857142857142858,True,False
1049837467823960064,2024,1049837467823960065,1,5,5,5,0.8714285714285716,True,True
1049837467823960064,2024,1049837467823960065,2,5,5,2,0.7571428571428571,True,False
1049837467823960064,2024,1049837467823960065,3,5,5,3,0.7428571428571429,True,False
1049837467823960064,2024,1049837467823960065,4,6,5,2,0.7857142857142858,False,False
1049837467823960064,2024,1049837467823960065,5,5,4,2,0.7857142857142857,False,False
1049837467823960064,2024,1049837467823960065,6,6,5,5,0.8857142857142858,False,False
1049837467823960064,2024,1049837467823960065,7,3,3,2,0.7380952380952381,True,False
1049837467823960064,2024,1049837467823960065,8,5,4,3,0.875,False,False
1049837467823960064,2024,1049837467823960065,9,4,4,2,0.6607142857142857,True,False
1049837467823960064,2024,1049837467823960065,10,5,5,4,0.7857142857142857,True,False
1049837467823960064,2024,1049837467823960065,11,4,4,4,0.8928571428571428,True,True
1049837467823960064,2024,1049837467823960065,12,4,4,3,0.8392857142857143,True,False
1050265227327074304,2024,1050265227327074305,1,4,4,3,0.8214285714285714,True,False
1050265227327074304,2024,1050265227327074305,2,4,4,3,0.7678571428571429,True,False
1050265227327074304,2024,1050265227327074305,3,5,4,3,0.7321428571428571,False,False
1050265227327074304,2024,1050265227327074305,4,5,5,3,0.7857142857142858,True,False
1050265227327074304,2024,1050265227327074305,5,5,4,1,0.625,False,False
1050265227327074304,2024,1050265227327074305,6,4,4,3,0.8214285714285714,True,False
1050265227327074304,2024,1050265227327074305,7,4,4,2,0.7857142857142857,True,False
1050265227327074304,2024,1050265227327074305,8,5,5,3,0.7857142857142858,True,False
1050265227327074304,2024,1050265227327074305,9,5,5,3,0.8142857142857143,True,False
1050265227327074304,2024,1050265227327074305,10,5,5,4,0.8285714285714286,True,False
1050265227327074304,2024,1050265227327074305,11,5,4,4,0.8571428571428572,False,False
1050265227327074304,2024,1050265227327074305,12,5,5,3,0.8428571428571429,True,False
1050457255625314304,2024,1050457255625314305,1,4,4,3,0.8392857142857143,True,False
1050457255625314304,2024,1050457255625314305,2,6,6,5,0.8690476190476191,True,False
1050457255625314304,2024,1050457255625314305,3,5,5,4,0.8428571428571429,True,False
1050457255625314304,2024,1050457255625314305,4,4,4,2,0.7142857142857143,True,False
1050457255625314304,2024,1050457255625314305,5,5,4,4,0.875,False,False
1050457255625314304,2024,1050457255625314305,6,5,5,4,0.8428571428571429,True,False
1050457255625314304,2024,1050457255625314305,7,4,3,2,0.8095238095238096,False,False
1050457255625314304,2024,1050457255625314305,8,5,5,2,0.7428571428571429,True,False
1050457255625314304,2024,1050457255625314305,9,6,6,3,0.7619047619047619,True,False
1050457255625314304,2024,1050457255625314305,10,4,4,2,0.7678571428571428,True,False
1050457255625314304,2024,1050457255625314305,11,4,4,4,0.9107142857142857,True,True
1050457255625314304,2024,1050457255625314305,12,5,4,1,0.5178571428571428,False,False
1051045087825862656,2024,1051045546233905152,1,5,4,3,0.8392857142857143,False,False
1051045087825862656,2024,1051045546233905152,2,4,4,4,0.875,True,True
1051045087825862656,2024,1051045546233905152,3,5,4,3,0.8392857142857143,False,False
1051045087825862656,2024,1051045546233905152,4,6,6,3,0.6904761904761906,True,False
1051045087825862656,2024,1051045546233905152,5,6,5,3,0.6714285714285715,False,False
1051045087825862656,2024,1051045546233905152,6,5,4,2,0.7678571428571429,False,False
1051045087825862656,2024,1051045546233905152,7,5,5,3,0.7714285714285715,True,False
1051045087825862656,2024,1051045546233905152,8,4,4,2,0.7857142857142857,True,False
1051045087825862656,2024,1051045546233905152,9,4,4,2,0.7857142857142857,True,False
1051045087825862656,2024,1051045546233905152,10,4,4,3,0.7857142857142857,True,False
1051045087825862656,2024,1051045546233905152,11,5,5,4,0.8714285714285716,True,False
1051045087825862656,2024,1051045546233905152,12,3,3,2,0.8333333333333334,True,False
1053611662223323136,2024,1053611663275966464,1,5,5,3,0.7571428571428571,True,False
1053611662223323136,2024,1053611663275966464,2,5,5,3,0.7857142857142858,True,False
1053611662223323136,2024,1053611663275966464,3,5,4,4,0.9107142857142857,False,False
1053611662223323136,2024,1053611663275966464,4,5,5,2,0.7714285714285715,True,False
1053611662223323136,2024,1053611663275966464,5,6,6,6,0.8809523809523809,True,True
1053611662223323136,2024,1053611663275966464,6,4,4,1,0.625,True,False
1053611662223323136,2024,1053611663275966464,7,5,5,4,0.8142857142857143,True,False
1053611662223323136,2024,1053611663275966464,8,5,3,2,0.8571428571428572,False,False
1053611662223323136,2024,1053611663275966464,9,5,5,4,0.8428571428571429,True,False
1053611662223323136,2024,1053611663275966464,10,4,4,2,0.7142857142857143,True,False
1053611662223323136,2024,1053611663275966464,11,4,4,3,0.6964285714285714,True,False
1053611662223323136,2024,1053611663275966464,12,6,6,4,0.8214285714285715,True,False
1053890349103448064,2024,1053890349107642368,1,6,6,4,0.8452380952380952,True,False
1053890349103448064,2024,1053890349107642368,2,6,5,4,0.8571428571428571,False,False
1053890349103448064,2024,1053890349107642368,3,4,3,2,0.8095238095238096,False,False
1053890349103448064,2024,1053890349107642368,4,5,4,3,0.8392857142857143,False,False
1053890349103448064,2024,1053890349107642368,5,4,4,3,0.8214285714285714,True,False
1053890349103448064,2024,1053890349107642368,6,5,5,4,0.8571428571428571,True,False
1053890349103448064,2024,1053890349107642368,7,3,3,1,0.5952380952380952,True,False
1053890349103448064,2024,1053890349107642368,8,4,4,4,0.9107142857142857,True,True
1053890349103448064,2024,1053890349107642368,9,5,5,3,0.7714285714285715,True,False
1053890349103448064,2024,1053890349107642368,10,5,5,4,0.8285714285714285,True,False
1053890349103448064,2024,1053890349107642368,11,5,5,2,0.6571428571428571,True,False
1053890349103448064,2024,1053890349107642368,12,5,5,2,0.6857142857142857,True,False
1055251643098300416,2024,1055251643098300417,1,5,5,3,0.7,True,False
1055251643098300416,2024,1055251643098300417,2,4,4,3,0.8392857142857143,True,False
1055251643098300416,2024,1055251643098300417,3,4,4,2,0.6785714285714286,True,False
1055251643098300416,2024,1055251643098300417,4,4,4,4,0.9285714285714286,True,True
1055251643098300416,2024,1055251643098300417,5,5,5,4,0.8142857142857143,True,False
1055251643098300416,2024,1055251643098300417,6,6,6,5,0.8333333333333334,True,False
1055251643098300416,2024,1055251643098300417,7,6,6,4,0.8095238095238096,True,False
1055251643098300416,2024,1055251643098300417,8,3,2,1,0.8214285714285714,False,False
1055251643098300416,2024,1055251643098300417,9,5,4,3,0.8214285714285714,False,False
1055251643098300416,2024,1055251643098300417,10,5,5,3,0.7285714285714285,True,False
1055251643098300416,2024,1055251643098300417,11,5,5,4,0.8,True,False
1055251643098300416,2024,1055251643098300417,12,4,3,1,0.7380952380952381,False,False
1063859918085648384,2024,1063859918085648385,1,4,3,3,0.9285714285714285,False,False
1063859918085648384,2024,1063859918085648385,2,4,4,3,0.8392857142857143,True,False
1063859918085648384,2024,1063859918085648385,3,6,5,4,0.8857142857142858,False,False
1063859918085648384,2024,1063859918085648385,4,4,4,4,0.8928571428571429,True,True
1063859918085648384,2024,1063859918085648385,5,5,5,4,0.8142857142857143,True,False
1063859918085648384,2024,1063859918085648385,6,5,5,3,0.7857142857142858,True,False
1063859918085648384,2024,1063859918085648385,7,5,5,1,0.6857142857142857,True,False
1063859918085648384,2024,1063859918085648385,8,6,5,4,0.8,False,False
1063859918085648384,2024,1063859918085648385,9,4,4,2,0.7678571428571429,True,False
1063859918085648384,2024,1063859918085648385,10,3,3,1,0.7380952380952381,True,False
1063859918085648384,2024,1063859918085648385,11,6,6,4,0.7023809523809524,True,False
1063859918085648384,2024,1063859918085648385,12,2,2,2,0.8571428571428572,True,True
1066465987538567168,2024,1066465987538567169,1,5,5,3,0.8,True,False
1066465987538567168,2024,1066465987538567169,2,6,6,3,0.7023809523809524,True,False
1066465987538567168,2024,1066465987538567169,3,4,2,2,0.9285714285714286,False,False
1066465987538567168,2024,1066465987538567169,4,5,5,2,0.6857142857142857,True,False
1066465987538567168,2024,1066465987538567169,5,4,4,3,0.8392857142857143,True,False
1066465987538567168,2024,1066465987538567169,6,6,5,4,0.8428571428571429,False,False
1066465987538567168,2024,1066465987538567169,7,5,4,3,0.7857142857142857,False,False
1066465987538567168,2024,1066465987538567169,8,4,4,4,0.9285714285714286,True,True
1066465987538567168,2024,1066465987538567169,9,5,5,4,0.8428571428571429,True,False
1066465987538567168,2024,1066465987538567169,10,6,6,4,0.7261904761904762,True,False
1066465987538567168,2024,1066465987538567169,11,5,5,4,0.8571428571428571,True,False
1066465987538567168,2024,1066465987538567169,12,5,5,2,0.7571428571428571,True,False
1073956140624617472,2024,1073956140624617473,1,6,5,2,0.6571428571428571,False,False
1073956140624617472,2024,1073956140624617473,2,4,4,3,0.7857142857142857,True,False
1073956140624617472,2024,1073956140624617473,3,5,4,3,0.875,False,False
1073956140624617472,2024,1073956140624617473,4,5,5,5,0.8857142857142858,True,True
1073956140624617472,2024,1073956140624617473,5,4,4,2,0.8214285714285714,True,False
1073956140624617472,2024,1073956140624617473,6,5,5,4,0.8571428571428571,True,False
1073956140624617472,2024,1073956140624617473,7,5,4,3,0.8035714285714286,False,False
1073956140624617472,2024,1073956140624617473,8,4,3,3,0.8571428571428571,False,False
1073956140624617472,2024,1073956140624617473,9,4,4,2,0.7678571428571428,True,False
1073956140624617472,2024,1073956140624617473,10,5,5,2,0.7285714285714285,True,False
1073956140624617472,2024,1073956140624617473,11,4,4,2,0.6607142857142857,True,False
1073956140624617472,2024,1073956140624617473,12,4,4,3,0.8392857142857143,True,False
1073957192262451200,2024,1073957192262451201,1,4,4,3,0.8214285714285714,True,False
1073957192262451200,2024,1073957192262451201,2,5,4,4,0.9107142857142857,False,False
1073957192262451200,2024,1073957192262451201,3,4,4,3,0.8392857142857143,True,False
1073957192262451200,2024,1073957192262451201,4,6,6,3,0.6547619047619048,True,False
1073957192262451200,2024,1073957192262451201,5,5,5,5,0.8714285714285713,True,True
1073957192262451200,2024,1073957192262451201,6,4,4,2,0.7678571428571429,True,False
1073957192262451200,2024,1073957192262451201,7,6,5,2,0.6428571428571429,False,False
1073957192262451200,2024,1073957192262451201,8,5,5,3,0.7714285714285715,True,False
1073957192262451200,2024,1073957192262451201,9,5,5,3,0.8428571428571429,True,False
1073957192262451200,2024,1073957192262451201,10,5,5,3,0.8,True,False
1073957192262451200,2024,1073957192262451201,11,4,3,2,0.8333333333333334,False,False
1073957192262451200,2024,1073957192262451201,12,5,4,4,0.8571428571428572,False,False
1073957471602962432,2024,1073957471602962433,1,4,3,3,0.9285714285714285,False,False
1073957471602962432,2024,1073957471602962433,2,4,4,3,0.8392857142857143,True,False
1073957471602962432,2024,1073957471602962433,3,5,5,3,0.8142857142857143,True,False
1073957471602962432,2024,1073957471602962433,4,5,5,3,0.7,True,False
1073957471602962432,2024,1073957471602962433,5,5,4,4,0.8928571428571429,False,False
1073957471602962432,2024,1073957471602962433,6,5,5,2,0.6571428571428571,True,False
1073957471602962432,2024,1073957471602962433,7,5,5,4,0.8571428571428571,True,False
1073957471602962432,2024,1073957471602962433,8,6,6,4,0.7738095238095238,True,False
1073957471602962432,2024,1073957471602962433,9,5,5,5,0.8857142857142858,True,True
1073957471602962432,2024,1073957471602962433,10,5,5,4,0.8571428571428571,True,False
1073957471602962432,2024,1073957471602962433,11,6,6,1,0.6547619047619048,True,False
1073957471602962432,2024,1073957471602962433,12,4,3,3,0.8571428571428571,False,False
1073958376532467712,2024,1073958376532467713,1,5,4,3,0.7678571428571429,False,False
1073958376532467712,2024,1073958376532467713,2,5,5,4,0.8571428571428571,True,False
1073958376532467712,2024,1073958376532467713,3,6,5,4,0.8428571428571429,False,False
1073958376532467712,2024,1073958376532467713,4,5,5,3,0.6571428571428571,True,False
1073958376532467712,2024,1073958376532467713,5,5,5,4,0.8428571428571429,True,False
1073958376532467712,2024,1073958376532467713,6,5,5,4,0.8714285714285716,True,False
1073958376532467712,2024,1073958376532467713,7,4,4,2,0.7678571428571428,True,False
1073958376532467712,2024,1073958376532467713,8,4,3,1,0.6904761904761904,False,False
1073958376532467712,2024,1073958376532467713,9,5,5,3,0.8,True,False
1073958376532467712,2024,1073958376532467713,10,4,4,1,0.7142857142857143,True,False
1073958376532467712,2024,1073958376532467713,11,4,3,2,0.7857142857142857,False,False
1073958376532467712,2024,1073958376532467713,12,5,5,4,0.8142857142857143,True,False
1074170961567608832,2024,1074170961567608833,1,4,4,2,0.7857142857142857,True,False
1074170961567608832,2024,1074170961567608833,2,5,4,4,0.875,False,False
1074170961567608832,2024,1074170961567608833,3,4,4,4,0.9107142857142857,True,True
1074170961567608832,2024,1074170961567608833,4,5,5,3,0.7714285714285715,True,False
1074170961567608832,2024,1074170961567608833,5,5,4,2,0.7321428571428571,False,False
1074170961567608832,2024,1074170961567608833,6,4,3,2,0.7142857142857143,False,False
1074170961567608832,2024,1074170961567608833,7,6,6,4,0.7857142857142857,True,False
1074170961567608832,2024,1074170961567608833,8,4,4,3,0.8392857142857143,True,False
1074170961567608832,2024,1074170961567608833,9,4,4,2,0.8035714285714286,True,False
1074170961567608832,2024,1074170961567608833,10,5,5,4,0.8,True,False
1074170961567608832,2024,1074170961567608833,11,5,5,2,0.7142857142857143,True,False
1074170961567608832,2024,1074170961567608833,12,5,4,4,0.8928571428571428,False,False
1079549786543538176,2024,1079549787210461184,1,4,4,2,0.7678571428571429,True,False
1079549786543538176,2024,1079549787210461184,2,4,4,2,0.6071428571428572,True,False
1079549786543538176,2024,1079549787210461184,3,6,6,4,0.7738095238095238,True,False
1079549786543538176,2024,1079549787210461184,4,5,4,2,0.6785714285714286,False,False
1079549786543538176,2024,1079549787210461184,5,5,5,1,0.7285714285714285,True,False
1079549786543538176,2024,1079549787210461184,6,6,6,3,0.7142857142857143,True,False
1079549786543538176,2024,1079549787210461184,7,5,5,5,0.8714285714285716,True,True
1079549786543538176,2024,1079549787210461184,8,4,3,2,0.7380952380952381,False,False
1079549786543538176,2024,1079549787210461184,9,5,4,4,0.8392857142857142,False,False
1079549786543538176,2024,1079549787210461184,10,4,3,2,0.7142857142857143,False,False
1079549786543538176,2024,1079549787210461184,11,4,4,4,0.9285714285714286,True,True
1079549786543538176,2024,1079549787210461184,12,4,4,3,0.875,True,False
1082427232221609984,2024,1082427232221609985,1,5,4,3,0.8214285714285714,False,False
1082427232221609984,2024,1082427232221609985,2,5,5,4,0.8428571428571429,True,False
1082427232221609984,2024,1082427232221609985,3,5,5,4,0.8142857142857143,True,False
1082427232221609984,2024,1082427232221609985,4,6,5,4,0.8857142857142858,False,False
1082427232221609984,2024,1082427232221609985,5,6,6,5,0.8333333333333334,True,False
1082427232221609984,2024,1082427232221609985,6,4,4,3,0.8571428571428572,True,False
1082427232221609984,2024,1082427232221609985,7,4,3,2,0.7857142857142857,False,False
1082427232221609984,2024,1082427232221609985,8,5,5,2,0.5714285714285714,True,False
1082427232221609984,2024,1082427232221609985,9,5,5,3,0.7571428571428571,True,False
1082427232221609984,2024,1082427232221609985,10,5,4,3,0.8392857142857143,False,False
1082427232221609984,2024,1082427232221609985,11,4,4,2,0.7321428571428571,True,False
1082427232221609984,2024,1082427232221609985,12,5,5,2,0.7571428571428571,True,False
1082428973465886720,2024,1082428973465886721,1,5,4,3,0.875,False,False
1082428973465886720,2024,1082428973465886721,2,5,5,2,0.6571428571428571,True,False
1082428973465886720,2024,1082428973465886721,3,5,5,4,0.8714285714285716,True,False
1082428973465886720,2024,1082428973465886721,4,5,5,3,0.7857142857142858,True,False
1082428973465886720,2024,1082428973465886721,5,5,5,3,0.7,True,False
1082428973465886720,2024,1082428973465886721,6,5,5,4,0.8428571428571429,True,False
1082428973465886720,2024,1082428973465886721,7,4,3,2,0.8095238095238096,False,False
1082428973465886720,2024,1082428973465886721,8,4,4,3,0.8392857142857143,True,False
1082428973465886720,2024,1082428973465886721,9,4,4,3,0.875,True,False
1082428973465886720,2024,1082428973465886721,10,6,5,4,0.7857142857142858,False,False
1082428973465886720,2024,1082428973465886721,11,5,4,3,0.8214285714285714,False,False
1082428973465886720,2024,1082428973465886721,12,6,6,5,0.8452380952380952,True,False
1082429726947364864,2024,1082429726947364865,1,5,5,3,0.7571428571428571,True,False
1082429726947364864,2024,1082429726947364865,2,5,5,4,0.8428571428571429,True,False
1082429726947364864,2024,1082429726947364865,3,4,4,1,0.625,True,False
1082429726947364864,2024,1082429726947364865,4,6,5,3,0.8285714285714286,False,False
1082429726947364864,2024,1082429726947364865,5,6,5,4,0.8571428571428571,False,False
1082429726947364864,2024,1082429726947364865,6,4,4,3,0.8214285714285714,True,False
1082429726947364864,2024,1082429726947364865,7,5,5,3,0.7285714285714285,True,False
1082429726947364864,2024,1082429726947364865,8,6,6,3,0.7142857142857143,True,False
1082429726947364864,2024,1082429726947364865,9,5,5,4,0.8428571428571429,True,False
1082429726947364864,2024,1082429726947364865,10,4,4,4,0.9285714285714286,True,True
1082429726947364864,2024,1082429726947364865,11,4,4,4,0.9285714285714286,True,True
1082429726947364864,2024,1082429726947364865,12,4,2,1,0.6071428571428572,False,False
1084925199566381056,2024,1084925201164460032,1,5,4,4,0.8571428571428572,False,False
1084925199566381056,2024,1084925201164460032,2,5,5,3,0.7285714285714285,True,False
1084925199566381056,2024,1084925201164460032,3,5,5,5,0.8714285714285713,True,True
1084925199566381056,2024,1084925201164460032,4,4,4,3,0.8392857142857143,True,False
1084925199566381056,2024,1084925201164460032,5,4,4,2,0.8035714285714286,True,False
1084925199566381056,2024,1084925201164460032,6,4,4,4,0.9107142857142857,True,True
1084925199566381056,2024,1084925201164460032,7,5,5,2,0.7428571428571429,True,False
1084925199566381056,2024,1084925201164460032,8,5,5,3,0.6857142857142857,True,False
1084925199566381056,2024,1084925201164460032,9,5,4,3,0.8214285714285714,False,False
1084925199566381056,2024,1084925201164460032,10,6,6,4,0.8095238095238094,True,False
1084925199566381056,2024,1084925201164460032,11,4,3,3,0.9285714285714285,False,False
1084925199566381056,2024,1084925201164460032,12,4,4,1,0.5714285714285714,True,False
1085048625874542592,2024,1085048625874542593,1,5,5,4,0.8,True,False
1085048625874542592,2024,1085048625874542593,2,4,4,3,0.8214285714285714,True,False
1085048625874542592,2024,1085048625874542593,3,5,5,4,0.8428571428571429,True,False
1085048625874542592,2024,1085048625874542593,4,4,3,2,0.7380952380952381,False,False
1085048625874542592,2024,1085048625874542593,5,4,4,4,0.9285714285714286,True,True
1085048625874542592,2024,1085048625874542593,6,4,4,2,0.7142857142857143,True,False
1085048625874542592,2024,1085048625874542593,7,5,5,4,0.7857142857142858,True,False
1085048625874542592,2024,1085048625874542593,8,6,6,5,0.8571428571428572,True,False
1085048625874542592,2024,1085048625874542593,9,5,5,4,0.8285714285714286,True,False
1085048625874542592,2024,1085048625874542593,10,5,5,2,0.7857142857142858,True,False
1085048625874542592,2024,1085048625874542593,11,4,2,1,0.6071428571428572,False,False
1085048625874542592,2024,1085048625874542593,12,5,4,1,0.6785714285714286,False,False
1085054485136859136,2024,1085054485136859137,1,4,4,3,0.8392857142857143,True,False
1085054485136859136,2024,1085054485136859137,2,6,6,4,0.75,True,False
1085054485136859136,2024,1085054485136859137,3,4,4,4,0.875,True,True
1085054485136859136,2024,1085054485136859137,4,5,5,3,0.7714285714285715,True,False
1085054485136859136,2024,1085054485136859137,5,4,4,4,0.9285714285714286,True,True
1085054485136859136,2024,1085054485136859137,6,5,5,4,0.8142857142857143,True,False
1085054485136859136,2024,1085054485136859137,7,5,5,2,0.7142857142857142,True,False
1085054485136859136,2024,1085054485136859137,8,6,5,4,0.8142857142857143,False,False
1085054485136859136,2024,1085054485136859137,9,6,5,2,0.7714285714285715,False,False
1085054485136859136,2024,1085054485136859137,10,5,4,1,0.6428571428571429,False,False
1085054485136859136,2024,1085054485136859137,11,5,4,4,0.9285714285714286,False,False
1085054485136859136,2024,1085054485136859137,12,4,4,3,0.75,True,False
1085060361386160128,2024,1085060361386160129,1,5,5,4,0.8428571428571429,True,False
1085060361386160128,2024,1085060361386160129,2,5,3,1,0.6428571428571429,False,False
1085060361386160128,2024,1085060361386160129,3,4,4,2,0.7142857142857142,True,False
1085060361386160128,2024,1085060361386160129,4,4,4,2,0.7857142857142857,True,False
1085060361386160128,2024,1085060361386160129,5,5,5,4,0.8571428571428571,True,False
1085060361386160128,2024,1085060361386160129,6,4,3,2,0.8095238095238096,False,False
1085060361386160128,2024,1085060361386160129,7,5,5,3,0.7142857142857142,True,False
1085060361386160128,2024,1085060361386160129,8,5,5,3,0.7857142857142858,True,False
1085060361386160128,2024,1085060361386160129,9,4,4,3,0.7321428571428572,True,False
1085060361386160128,2024,1085060361386160129,10,5,5,4,0.8571428571428571,True,False
1085060361386160128,2024,1085060361386160129,11,5,5,3,0.8,True,False
1085060361386160128,2024,1085060361386160129,12,5,5,5,0.8714285714285713,True,True
1085061225131786240,2024,1085061225131786241,1,4,3,3,0.8809523809523809,False,False
1085061225131786240,2024,1085061225131786241,2,4,4,3,0.8214285714285714,True,False
1085061225131786240,2024,1085061225131786241,3,4,3,2,0.8095238095238096,False,False
1085061225131786240,2024,1085061225131786241,4,6,6,3,0.7857142857142857,True,False
1085061225131786240,2024,1085061225131786241,5,5,5,4,0.8571428571428571,True,False
1085061225131786240,2024,1085061225131786241,6,6,6,4,0.7976190476190476,True,False
1085061225131786240,2024,1085061225131786241,7,4,4,4,0.875,True,True
1085061225131786240,2024,1085061225131786241,8,5,4,2,0.7321428571428571,False,False
1085061225131786240,2024,1085061225131786241,9,5,4,3,0.8035714285714286,False,False
1085061225131786240,2024,1085061225131786241,10,4,4,1,0.5535714285714286,True,False
1085061225131786240,2024,1085061225131786241,11,4,4,3,0.8392857142857143,True,False
1085061225131786240,2024,1085061225131786241,12,6,6,4,0.7857142857142857,True,False
1085287491252453376,2024,1085287491252453377,1,4,3,2,0.8095238095238096,False,False
1085287491252453376,2024,1085287491252453377,2,6,6,2,0.6428571428571429,True,False
1085287491252453376,2024,1085287491252453377,3,6,6,4,0.7857142857142857,True,False
1085287491252453376,2024,1085287491252453377,4,5,4,3,0.8392857142857143,False,False
1085287491252453376,2024,1085287491252453377,5,4,4,4,0.9285714285714286,True,True
1085287491252453376,2024,1085287491252453377,6,5,4,3,0.8571428571428572,False,False
1085287491252453376,2024,1085287491252453377,7,4,3,2,0.8571428571428572,False,False
1085287491252453376,2024,1085287491252453377,8,5,5,4,0.8428571428571429,True,False
1085287491252453376,2024,1085287491252453377,9,4,4,4,0.9285714285714286,True,True
1085287491252453376,2024,1085287491252453377,10,6,6,3,0.6666666666666666,True,False
1085287491252453376,2024,1085287491252453377,11,4,4,4,0.9107142857142857,True,True
1085287491252453376,2024,1085287491252453377,12,5,5,1,0.6142857142857142,True,False
1085402379035512832,2024,1085402379035512833,1,4,4,3,0.8214285714285714,True,False
1085402379035512832,2024,1085402379035512833,2,4,3,3,0.8809523809523809,False,False
